REG_DATE,P_TYPE,CTRY_1,CTRY_2,P_PURPOSE,CATEGORY_1,CATEGORY_2,P_NAME,P_IMPORT_TYPE,P_PRICE
2020-04-13,수산물,베트남,베트남,판매용,어류,틸라피아(역돔),틸라피아,냉동,2.30 
2020-04-13,수산물,베트남,베트남,판매용,어류,가오리,가오리,냉동,4.13 
2020-04-13,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",15.48 
2020-04-13,수산물,베트남,베트남,판매용,갑각류,새우,홍다리얼룩새우,"냉동,살,포장횟감",13.00 
2020-04-13,수산물,베트남,베트남,판매용,패류 멍게류,고동,갯고둥,"냉동,자숙",0.92 
2020-04-13,수산물,베트남,베트남,판매용,연체류 해물모듬,오징어,화살오징어,건조,34.12 
2020-04-13,수산물,중국,중국,판매용,어류,민물붕어,붕어,활,3.30 
2020-04-13,수산물,중국,중국,판매용,어류,갈치,갈치,냉동,6.56 
2020-04-13,수산물,중국,중국,판매용,어류,대구,대구,건조,9.09 
2020-04-13,수산물,중국,중국,판매용,어류,복어,자주복,활,18.50 
2020-04-13,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",6.87 
2020-04-13,수산물,중국,중국,판매용,갑각류,게,민꽃게,냉동,2.97 
2020-04-13,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉동,7.87 
2020-04-13,수산물,중국,중국,판매용,젓갈류 해조류 해파리,해파리,해파리,염장,3.30 
2020-04-13,수산물,인도네시아,인도네시아,판매용,패류 멍게류,해삼,해삼,"건조,자숙",85.02 
2020-04-13,수산물,모로코,모로코,판매용,어류,갈치,갈치,냉동,2.88 
2020-04-13,수산물,멕시코,멕시코,판매용,어류,참치 새치류 ,참다랑어,냉장,23.01 
2020-04-13,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,6.93 
2020-04-13,수산물,노르웨이,노르웨이,판매용,어류,고등어,고등어,냉동,1.98 
2020-04-13,수산물,노르웨이,대만,판매용,어류,연어,대서양연어,"냉동,필렛(F)",16.00 
2020-04-13,수산물,러시아,중국,판매용,어류,명태,명태,건조,6.55 
2020-04-13,수산물,러시아,중국,판매용,어류,명태,명태,냉동,2.63 
2020-04-13,수산물,미국,미국,판매용,어류,아귀,아귀,냉동,3.86 
2020-04-13,수산물,베트남,베트남,판매용,어류,밴댕이,밴댕이,건조,3.42 
2020-04-13,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.69 
2020-04-13,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",10.85 
2020-04-13,수산물,아르헨티나,아르헨티나,판매용,어류,가오리,가오리,냉동,4.85 
2020-04-13,수산물,아르헨티나,아르헨티나,판매용,어류,홍어,홍어,냉동,5.10 
2020-04-13,수산물,중국,중국,판매용,어류,도다리,강도다리,활,6.75 
2020-04-13,수산물,중국,중국,판매용,어류,능성어 붉바리 바리,"바리,교잡종",활,11.88 
2020-04-13,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,돌돔,활,19.72 
2020-04-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",14.76 
2020-04-13,수산물,파키스탄,파키스탄,판매용,갑각류,게,게,냉동,3.21 
2020-04-13,수산물,파키스탄,파키스탄,판매용,갑각류,게,게,"냉동,절단",2.91 
2020-04-13,수산물,러시아,중국,판매용,어류,명태,명태,"건조,껍질",2.95 
2020-04-13,수산물,러시아,러시아,판매용,어류,임연수,임연수어,냉동,2.58 
2020-04-13,수산물,미국,미국,외화획득용 제품,어류,명태,명태,"냉동,창난",2.50 
2020-04-13,수산물,중국,중국,판매용,어류,메기 동자개,동자개,활,5.59 
2020-04-13,수산물,중국,중국,판매용,어류,조기 보구치 강다리 ,참조기,냉동,3.37 
2020-04-13,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.82 
2020-04-13,수산물,일본,일본,판매용,어류,홍어,홍어,냉장,4.94 
2020-04-13,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.45 
2020-04-13,수산물,러시아,러시아,자사제품제조용,갑각류,게,대게,냉장,3.79 
2020-04-13,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,6.49 
2020-04-13,수산물,미국,미국,판매용,어류,대구,대구,"냉동,곤이",2.32 
2020-04-13,수산물,미국,미국,판매용,갑각류,가재 랍스타,바다가재,활,20.31 
2020-04-13,수산물,베트남,베트남,판매용,연체류 해물모듬,갑오징어,갑오징어,"냉동,동체",7.85 
2020-04-13,수산물,아르헨티나,아르헨티나,판매용,연체류 해물모듬,오징어,오징어,냉동,2.76 
2020-04-13,수산물,칠레,칠레,판매용,어류,연어,은연어,냉동,4.96 
2020-04-13,수산물,중국,중국,판매용,어류,아귀,아귀,냉장,2.38 
2020-04-13,수산물,중국,중국,판매용,어류,도미 감성돔 돔류,동갈돗돔,활,7.83 
2020-04-13,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,백합,활,2.24 
2020-04-13,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,5.86 
2020-04-13,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,황돔,냉장,6.24 
2020-04-13,수산물,페루,페루,판매용,갑각류,새우,흰다리새우,냉동,6.12 
2020-04-13,수산물,러시아,러시아,판매용,어류,명태,명태,냉동,1.23 
2020-04-13,수산물,러시아,러시아,외화획득용 제품,어류,대구,대구,냉동,3.01 
2020-04-13,수산물,중국,중국,판매용,어류,장어,뱀장어,활,11.62 
2020-04-13,수산물,중국,중국,판매용,어류,민어 점성어,홍민어,활,4.48 
2020-04-13,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.23 
2020-04-13,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,참돔,활,5.34 
2020-04-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.18 
2020-04-13,수산물,러시아,러시아,판매용,어류,대구,대구,"냉동,머리",1.45 
2020-04-13,수산물,러시아,러시아,판매용,어류,대구,대구,"냉동,목살",1.57 
2020-04-13,수산물,세네갈,세네갈,판매용,어류,갈치,갈치,냉동,3.98 
2020-04-13,수산물,캐나다,캐나다,판매용,알 곤이류,성게알,성게알,"냉장,횟감",103.29 
2020-04-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.52 
2020-04-13,수산물,중국,중국,판매용,어류,미꾸라지,미꾸라지,활,4.47 
2020-04-13,수산물,중국,중국,판매용,어류,잉어,이스라엘잉어,활,2.44 
2020-04-13,수산물,중국,중국,판매용,어류,가자미,돌가자미,활,10.37 
2020-04-13,수산물,중국,중국,판매용,갑각류,게,꽃게,냉동,3.87 
2020-04-13,수산물,기니,기니,판매용,어류,서대 박대 페루다,서대,냉동,3.07 
2020-04-13,수산물,기니,기니,판매용,어류,조기 보구치 강다리,영상가이석태,냉동,4.72 
2020-04-13,수산물,기니,기니,판매용,어류,조기 보구치 강다리,긴가이석태,냉동,4.73 
2020-04-13,수산물,일본,일본,판매용,어류,갈치,갈치,냉장,8.41 
2020-04-13,수산물,러시아,러시아,판매용,갑각류,게,대게,냉장,3.21 
2020-04-13,수산물,미국,미국,판매용,어류,가오리,가오리,냉동,3.31 
2020-04-13,수산물,베트남,베트남,판매용,연체류 해물모듬,낙지,낙지,냉동,6.60 
2020-04-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.55 
2020-04-13,수산물,중국,홍콩,판매용,어류,부세,부세,냉동,3.95 
2020-04-13,수산물,러시아,중국,판매용,어류,가자미,각시가자미,냉동,2.10 
2020-04-13,수산물,중국,중국,판매용,어류,농어,농어,활,5.24 
2020-04-13,수산물,중국,중국,판매용,어류,홍어,홍어,냉장,3.61 
2020-04-13,수산물,러시아,러시아,외화획득용 제품,알 곤이류,명란(명태알),명태알,"냉동,알",4.91 
2020-04-13,수산물,중국,중국,판매용,패류 멍게류,개불,개불,활,12.85 
2020-04-13,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.66 
2020-04-13,수산물,러시아,러시아,판매용,어류,대구,대구,"냉동,곤이",1.54 
2020-04-13,수산물,태국,태국,판매용,연체류 해물모듬,갑오징어,갑오징어,냉장,10.46 
2020-04-13,수산물,미국,미국,판매용,어류,대구,대구,"냉동,목살",2.49 
2020-04-13,수산물,중국,중국,판매용,갑각류,게,꽃게,"냉동,절단",3.06 
2020-04-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.40 
2020-04-13,수산물,러시아,러시아,판매용,갑각류,게,왕게,냉장,5.18 
2020-04-13,수산물,일본,일본,판매용,패류 멍게류,가리비,가리비,활,2.50 
2020-04-13,수산물,러시아,러시아,판매용,알 곤이류,명란(명태알),명태알,"냉동,알",3.06 
2020-04-13,수산물,칠레,칠레,판매용,어류,연어,대서양연어,냉동,6.23 
2020-04-13,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,"백합,MERCENARIA MERCENARIA",활,0.94 
2020-04-13,수산물,중국,중국,판매용,패류 멍게류,조개,개조개,활,1.66 
2020-04-13,수산물,러시아,일본,판매용,알 곤이류,성게알,성게알,"냉장,횟감",194.45 
2020-04-13,수산물,베트남,베트남,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,5.13 
2020-04-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",2.28 
2020-04-13,수산물,일본,일본,판매용,어류,명태,명태,냉장,2.85 
2020-04-13,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",13.72 
2020-04-13,수산물,태국,태국,판매용,연체류 해물모듬,낙지,낙지,냉장,10.21 
2020-04-13,수산물,러시아,러시아,판매용,어류,명태,명태,"냉동,곤이",1.88 
2020-04-13,수산물,중국,중국,판매용,어류,아귀,아귀,냉동,1.46 
2020-04-13,수산물,캐나다,캐나다,판매용,갑각류,가재 랍스타,바다가재,활,22.94 
2020-04-13,수산물,베트남,베트남,판매용,갑각류,새우,젓새우,염장,0.81 
2020-04-13,수산물,베트남,베트남,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,5.91 
2020-04-13,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,7.06 
2020-04-13,수산물,러시아,러시아,판매용,갑각류,게,대게,활,20.42 
2020-04-13,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉장,12.52 
2020-04-13,수산물,러시아,러시아,판매용,갑각류,게,왕게,활,39.31 
2020-04-13,수산물,중국,중국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,활,5.37 
2020-04-13,수산물,중국,중국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,3.62 
2020-04-13,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,활,0.97 
2020-04-13,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,활,20.32 
2020-04-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.10 
2020-04-20,수산물,바레인,바레인,판매용,갑각류,게,꽃게,"냉동,절단",4.47 
2020-04-20,수산물,중국,중국,판매용,어류,잉어,잉어,활,2.18 
2020-04-20,수산물,중국,중국,판매용,어류,대구,대구,건조,8.00 
2020-04-20,수산물,중국,중국,판매용,어류,홍어,홍어,냉장,3.44 
2020-04-20,수산물,중국,중국,판매용,어류,아귀,아귀,"냉장,간",2.00 
2020-04-20,수산물,중국,중국,판매용,어류,복어,흑밀복,냉동,2.24 
2020-04-20,수산물,중국,중국,판매용,어류,복어,민밀복,냉동,3.69 
2020-04-20,수산물,중국,중국,판매용,어류,도미 감성돔 돔류,동갈돗돔,활,8.00 
2020-04-20,수산물,중국,중국,판매용,어류,복어,까치복,냉동,1.00 
2020-04-20,수산물,중국,중국,판매용,갑각류,새우,새우,건조,6.97 
2020-04-20,수산물,중국,중국,판매용,갑각류,가재 랍스타,민물가재,"냉동,자숙",9.08 
2020-04-20,수산물,중국,중국,판매용,갑각류,게,민꽃게,냉동,2.73 
2020-04-20,수산물,중국,중국,판매용,패류 멍게류,가리비,가리비,"냉동,살",5.33 
2020-04-20,수산물,중국,중국,판매용,패류 멍게류,가리비,가리비,"냉동,한쪽껍질붙은",3.89 
2020-04-20,수산물,중국,중국,판매용,패류 멍게류,조개,가무락조개,활,2.66 
2020-04-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.69 
2020-04-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.47 
2020-04-20,수산물,중국,중국,외화획득용 원료,젓갈류 해조류 해파리,미역,미역,염장,0.46 
2020-04-20,수산물,중국,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,필렛(F),횟감",14.86 
2020-04-20,수산물,에콰도르,베네수엘라,외화획득용 제품,어류,갈치,갈치,냉동,1.78 
2020-04-20,수산물,기니,기니,판매용,어류,서대 박대 페루다,홍서대,냉동,3.55 
2020-04-20,수산물,인도네시아,인도네시아,판매용,갑각류,새우,흰다리새우,"냉동,살",7.96 
2020-04-20,수산물,인도네시아,인도네시아,판매용,패류 멍게류,전복,전복,"냉동,살,자숙",6.50 
2020-04-20,수산물,인도네시아,인도네시아,판매용,연체류 해물모듬,낙지,낙지,냉동,5.59 
2020-04-20,수산물,인도네시아,인도네시아,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,5.38 
2020-04-20,수산물,이탈리아,몰타,자사제품제조용,어류,참치 새치류 ,참다랑어,"냉동,필렛(F)",26.90 
2020-04-20,수산물,이탈리아,세네갈,판매용,어류,서대 박대 페루다,서대,냉동,2.37 
2020-04-20,수산물,일본,일본,판매용,어류,참치 새치류 ,황새치,"냉동,필렛(F),횟감",17.61 
2020-04-20,수산물,일본,일본,판매용,어류,갈치,갈치,냉동,4.80 
2020-04-20,수산물,일본,일본,판매용,어류,준치,준치,냉장,2.97 
2020-04-20,수산물,일본,일본,판매용,어류,능성어 붉바리 바리,능성어,활,19.66 
2020-04-20,수산물,일본,일본,판매용,어류,전갱기 매가리,흑점줄전갱이,활,16.40 
2020-04-20,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,벵에돔,활,5.56 
2020-04-20,수산물,일본,일본,판매용,어류,벤자리 알롱이,벤자리,활,7.42 
2020-04-20,수산물,대한민국,중국,자사제품제조용,젓갈류 해조류 해파리,미역,미역,염장,0.44 
2020-04-20,수산물,대한민국,미얀마,판매용,젓갈류 해조류 해파리,미역,미역,염장,0.64 
2020-04-20,수산물,모로코,모로코,판매용,어류,갈치,갈치,냉동,2.85 
2020-04-20,수산물,미얀마,미얀마,판매용,패류 멍게류,조개 백합 대합,백합,냉동,1.92 
2020-04-20,수산물,모리타니,모리타니,판매용,연체류 해물모듬,문어,문어,냉동,8.68 
2020-04-20,수산물,멕시코,멕시코,판매용,어류,참치 새치류 ,대서양참다랑어,냉장,23.04 
2020-04-20,수산물,말레이시아,말레이시아,판매용,패류 멍게류,전복,전복,"냉동,살,자숙",16.35 
2020-04-20,수산물,말레이시아,말레이시아,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,5.62 
2020-04-20,수산물,노르웨이,인도네시아,판매용,어류,고등어,고등어,"냉동,필렛(F)",6.20 
2020-04-20,수산물,오만,오만,판매용,어류,갈치,갈치,냉동,4.11 
2020-04-20,수산물,러시아,중국,판매용,어류,대구,대구,"냉동,필렛(F)",5.12 
2020-04-20,수산물,러시아,러시아,판매용,갑각류,게,왕게,냉장,5.00 
2020-04-20,수산물,세이셸,일본,판매용,어류,참치 새치류 ,황새치,"냉동,필렛(F),횟감",17.12 
2020-04-20,수산물,세이셸,세이셸,판매용,어류,참치 새치류 ,황새치,냉동,5.33 
2020-04-20,수산물,태국,태국,판매용,알 곤이류,날치알,날치알,"염장,알,캐비아대용",9.50 
2020-04-20,수산물,태국,태국,판매용,젓갈류 해조류 해파리,해파리,해파리,염장,3.12 
